run_id,timestamp_utc,row_type,window_idx,window_start,window_end,horizon,evpi,evpi_robust,evpi_deterministic,vss,robust_actual_realized_cost,robust_perfect_info_cost,deterministic_actual_realized_cost,deterministic_perfect_info_cost,robust_total_cost,robust_feasible,solver_status,mean_dynamic_interval_width,mean_base_interval_width,faci_scale_bound_lower,faci_scale_bound_upper,unmet_load_penalty_per_mwh
20260216_202050,2026-02-16T20:20:51.684460,run_summary,,,,24.0,0.0,0.0,-38.282881043085425,-34515.96601461312,31994409.310047347,31994409.310047347,31959893.34403274,31959931.626913775,31787078.867317583,True,summary,2831.1012719575415,655.3380707814358,,,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,0.0,24.0,48.0,24.0,0.0,0.0,0.0,-18100.80000000447,35844180.57000001,35844180.57000001,35826079.77,35826079.77,26459333.15945064,True,ok:optimal,3823.690235487644,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,1.0,48.0,72.0,24.0,0.0,0.0,0.0,-27236.84281550348,39413281.120000005,39413281.120000005,39386044.2771845,39386044.2771845,39252775.03524546,True,ok:optimal,1376.5280181897226,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,2.0,72.0,96.0,24.0,0.0,0.0,0.0,-19213.199999999255,32874751.82,32874751.82,32855538.62,32855538.62,37464879.42173532,True,ok:optimal,591.4532028222729,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,3.0,96.0,120.0,24.0,0.0,0.0,-939.780000001192,-14574.60000000149,31820370.18,31820370.18,31805795.58,31806735.36,30918810.893668592,True,ok:optimal,1246.0214651086435,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,4.0,120.0,144.0,24.0,0.0,0.0,444.3175767995417,-11739.682423200458,23512347.43,23512347.43,23500607.7475768,23500163.43,28697969.41229083,True,ok:optimal,3706.84355349046,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,5.0,144.0,168.0,24.0,0.0,0.0,0.0,-13375.799999998882,14179736.3,14179736.3,14166360.5,14166360.5,19728563.61590348,True,ok:optimal,3996.7151766824063,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,6.0,168.0,192.0,24.0,0.0,0.0,0.0,-24007.018777366728,18819975.089999996,18819975.089999996,18795968.07122263,18795968.07122263,16192517.544267122,True,ok:optimal,2527.4357239976275,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,7.0,192.0,216.0,24.0,0.0,0.0,1722.2659152448175,-12786.784084759653,28429030.770000003,28429030.770000003,28416243.985915244,28414521.72,24507379.15528208,True,ok:optimal,3611.800858890384,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,8.0,216.0,240.0,24.0,0.0,0.0,0.0,-18635.39999999851,31596207.55,31596207.55,31577572.15,31577572.15,31808617.85092866,True,ok:optimal,1420.270394496688,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,9.0,240.0,264.0,24.0,0.0,0.0,0.0,-19251.0,30088256.32,30088256.32,30069005.32,30069005.32,33356144.14116035,True,ok:optimal,1033.7138468929727,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,10.0,264.0,288.0,24.0,0.0,0.0,0.0,-16864.20000000298,28356193.1,28356193.1,28339328.9,28339328.9,30077900.79998044,True,ok:optimal,1033.7138468929727,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,11.0,288.0,312.0,24.0,0.0,0.0,0.0,-17258.39999999851,26770390.39,26770390.39,26753131.99,26753131.99,28976342.427496385,True,ok:optimal,3837.450643367431,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,12.0,312.0,336.0,24.0,0.0,0.0,-1086.4609448816627,-11775.450944881886,13625233.3,13625233.3,13613457.84905512,13614544.31,18190581.816147964,True,ok:optimal,3705.439161515848,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,13.0,336.0,360.0,24.0,0.0,0.0,0.0,-27898.62253770791,16359744.404782606,16359744.404782606,16331845.782244898,16331845.782244898,14581919.816411396,True,ok:optimal,2512.1158962860286,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,14.0,360.0,384.0,24.0,0.0,0.0,-588.5749999992549,-13473.0,17359789.580000002,17359789.580000002,17346316.580000002,17346905.155,17739727.204423856,True,ok:optimal,3932.934947239299,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,15.0,384.0,408.0,24.0,0.0,0.0,738.9376355670393,-27016.436809863895,16803285.442608695,16803285.442608695,16776269.005798832,16775530.068163265,14856767.70679071,True,ok:optimal,1086.732296823658,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,16.0,408.0,432.0,24.0,0.0,0.0,309.7983198687434,-16422.551680132747,29960339.43,29960339.43,29943916.878319867,29943607.08,24272175.04016172,True,ok:optimal,2062.7669923403555,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,17.0,432.0,456.0,24.0,0.0,0.0,0.0,-21573.0,39247964.900000006,39247964.900000006,39226391.900000006,39226391.900000006,35550047.47308588,True,ok:optimal,1868.9033443734504,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,18.0,456.0,480.0,24.0,0.0,0.0,0.0,-15562.800000000743,17503593.95,17503593.95,17488031.15,17488031.15,26665524.210338175,True,ok:optimal,3289.5484852506634,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,19.0,480.0,504.0,24.0,0.0,0.0,0.0,-18529.658740017563,3288519.6360869566,3288519.6360869566,3269989.977346939,3269989.977346939,7141748.036917179,True,ok:optimal,3984.3720736464697,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,20.0,504.0,528.0,24.0,0.0,0.0,0.0,-19596.069364608265,4605458.478752363,4605458.478752363,4585862.409387754,4585862.409387754,3694525.4891370735,True,ok:optimal,3296.1463746602462,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,21.0,528.0,552.0,24.0,0.0,0.0,-1.862645149230957e-09,-27220.035847384483,15162382.112173911,15162382.112173911,15135162.076326529,15135162.07632653,9992774.372896714,True,ok:optimal,3193.7583065444232,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,22.0,552.0,576.0,24.0,0.0,0.0,0.0,-19548.0,30001629.120000005,30001629.120000005,29982081.120000005,29982081.120000005,21421292.252139136,True,ok:optimal,1460.4509583522477,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,23.0,576.0,600.0,24.0,0.0,0.0,-142.19999999552965,-23176.79999999702,46321725.33,46321725.33,46298548.53,46298690.73,37337181.08206311,True,ok:optimal,637.863296688099,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,24.0,600.0,624.0,24.0,0.0,0.0,165.1144033446908,-20078.86559665203,38478446.4,38478446.4,38458367.53440335,38458202.42,44515538.4357762,True,ok:optimal,608.6539041333102,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,25.0,624.0,648.0,24.0,0.0,0.0,0.0,-16626.60000000149,22543836.16,22543836.16,22527209.56,22527209.56,32677356.354383864,True,ok:optimal,3996.715176682405,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,26.0,648.0,672.0,24.0,0.0,0.0,34.40919900685549,-13617.510800991207,18444325.45,18444325.45,18430707.939199008,18430673.53,19755097.810117513,True,ok:optimal,4032.178641561772,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,27.0,672.0,696.0,24.0,0.0,0.0,671.3521433249116,-24369.32785667479,21045299.880000003,21045299.880000003,21020930.552143328,21020259.200000003,19941009.444815133,True,ok:optimal,1847.3055241558843,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,28.0,696.0,720.0,24.0,0.0,0.0,0.0,-18770.39999999851,33485538.31,33485538.31,33466767.910000004,33466767.910000004,26985645.88348496,True,ok:optimal,3952.342246728323,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,29.0,720.0,744.0,24.0,0.0,0.0,0.0,-21011.40000000596,40916992.53,40916992.53,40895981.129999995,40895981.129999995,38283045.36996673,True,ok:optimal,1591.1498170191942,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,30.0,744.0,768.0,24.0,0.0,0.0,-635.2537343651056,-32133.384660199285,49292500.654045366,49292500.654045366,49260367.26938517,49261002.52311953,44581702.60120628,True,ok:optimal,1220.0349099652203,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,31.0,768.0,792.0,24.0,0.0,0.0,0.0,-24062.39999999851,49033212.18,49033212.18,49009149.78,49009149.78,50129165.36185025,True,ok:optimal,619.9146494381293,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,32.0,792.0,816.0,24.0,0.0,0.0,391.8946827799082,-16364.72531721741,33716441.839999996,33716441.839999996,33700077.11468278,33699685.22,40467740.070690945,True,ok:optimal,3996.715176682405,657.110847374675,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,33.0,816.0,840.0,24.0,0.0,0.0,-79.12187577411532,-14554.73187577352,22583291.84,22583291.84,22568737.108124223,22568816.23,29572862.509102423,True,ok:optimal,4032.178641561773,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,34.0,840.0,864.0,24.0,0.0,0.0,-1312.789999999106,-15660.0,23876023.08,23876023.08,23860363.08,23861675.869999997,24911116.39355894,True,ok:optimal,3092.3084966830925,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,35.0,864.0,888.0,24.0,0.0,0.0,0.0,-17571.60000000149,30047235.64,30047235.64,30029664.04,30029664.04,27166143.81644974,True,ok:optimal,3466.1623406877097,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,36.0,888.0,912.0,24.0,0.0,0.0,0.0,-17182.800000000745,29209819.3,29209819.3,29192636.5,29192636.5,29744504.923440665,True,ok:optimal,1505.0112429282071,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,37.0,912.0,936.0,24.0,0.0,0.0,0.0,-19299.59999999404,35938816.47,35938816.47,35919516.870000005,35919516.870000005,33093761.29162725,True,ok:optimal,1511.8016571698265,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,38.0,936.0,960.0,24.0,0.0,0.0,0.0,-18165.599999997765,30933333.13,30933333.13,30915167.53,30915167.53,33912559.36426702,True,ok:optimal,605.2321717216824,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,39.0,960.0,984.0,24.0,0.0,0.0,297.8693017810583,-13732.080698218197,24561528.6,24561528.6,24547796.519301783,24547498.65,28825265.678225297,True,ok:optimal,3816.524497510472,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,40.0,984.0,1008.0,24.0,0.0,0.0,2149.7725329995155,-9658.467466998844,13706385.06,13706385.06,13696726.592533,13694576.82,18472727.74735658,True,ok:optimal,3948.908608767104,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,41.0,1008.0,1032.0,24.0,0.0,0.0,0.0,-28476.235847383738,18093726.56217391,18093726.56217391,18065250.32632653,18065250.32632653,14242370.986950984,True,ok:optimal,2651.2776302305556,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,42.0,1032.0,1056.0,24.0,0.0,0.0,-770.8999999985099,-15390.0,22012976.720000003,22012976.720000003,21997586.720000003,21998357.62,19753439.45553247,True,ok:optimal,3844.059522747619,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,43.0,1056.0,1080.0,24.0,0.0,0.0,0.0,-28779.01739130355,15806731.107391303,15806731.107391303,15777952.09,15777952.09,17954888.250629567,True,ok:optimal,1508.114186381,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,44.0,1080.0,1104.0,24.0,0.0,0.0,0.0,-25505.87045253068,19349590.937391303,19349590.937391303,19324085.066938773,19324085.066938773,16997595.309353184,True,ok:optimal,1631.26174465173,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,45.0,1104.0,1128.0,24.0,0.0,0.0,0.0,-41060.7855020985,35253788.27856332,35253788.27856332,35212727.49306122,35212727.49306122,27671524.352024592,True,ok:optimal,1547.3771910564762,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,46.0,1128.0,1152.0,24.0,0.0,0.0,-3.6799999997019768,-21124.80000000447,26375555.700000003,26375555.700000003,26354430.9,26354434.58,31337229.22544603,True,ok:optimal,601.6708400696583,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,47.0,1152.0,1176.0,24.0,0.0,0.0,-530.8422905132174,-15082.87229051441,20444855.1,20444855.1,20429772.227709487,20430303.07,23440417.404563308,True,ok:optimal,3996.715176682406,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,48.0,1176.0,1200.0,24.0,0.0,0.0,0.0,-16740.0,25050960.089999996,25050960.089999996,25034220.089999996,25034220.089999996,22218731.768244337,True,ok:optimal,2086.40485754509,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,49.0,1200.0,1224.0,24.0,0.0,0.0,0.0,-28810.542857147753,37931312.0,37931312.0,37902501.45714285,37902501.45714285,32072080.101520628,True,ok:optimal,3678.051717284972,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,50.0,1224.0,1248.0,24.0,0.0,0.0,-805.3745264336467,-16778.481193102896,30856537.78,30856537.78,30839759.2988069,30840564.673333332,34063164.091073394,True,ok:optimal,1029.2448357036549,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,51.0,1248.0,1272.0,24.0,0.0,0.0,-103.39559533074498,-16933.005595333874,25637304.49,25637304.49,25620371.48440467,25620474.88,28706015.66069743,True,ok:optimal,1348.2611049514278,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,52.0,1272.0,1296.0,24.0,0.0,0.0,0.0,-22489.636984586716,33291974.13,33291974.13,33269484.493015412,33269484.493015412,29707412.315722063,True,ok:optimal,1781.495896867953,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,53.0,1296.0,1320.0,24.0,0.0,0.0,0.0,-20017.79999999702,31360459.019999996,31360459.019999996,31340441.22,31340441.22,34511242.31291428,True,ok:optimal,2864.1485766978853,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,54.0,1320.0,1344.0,24.0,0.0,0.0,3.041954144835472,-16319.673045855016,22887892.63,22887892.63,22871572.956954144,22871569.915,27930891.136925776,True,ok:optimal,3716.6499449098687,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,55.0,1344.0,1368.0,24.0,0.0,0.0,-2117.70000000298,-16740.0,23868613.04,23868613.04,23851873.04,23853990.74,24538179.37735771,True,ok:optimal,2358.8088916883767,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,56.0,1368.0,1392.0,24.0,0.0,0.0,0.0,-20136.60000000149,34370141.92,34370141.92,34350005.32,34350005.32,29774385.49839443,True,ok:optimal,3879.522987626986,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,57.0,1392.0,1416.0,24.0,0.0,0.0,0.0,-17825.400000002235,28562860.53,28562860.53,28545035.13,28545035.13,32046983.348293256,True,ok:optimal,1408.185992253281,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,58.0,1416.0,1440.0,24.0,0.0,0.0,0.0,-21583.79999999702,31742983.18,31742983.18,31721399.380000003,31721399.380000003,30711745.48256537,True,ok:optimal,1315.78884146736,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,59.0,1440.0,1464.0,24.0,0.0,0.0,1157.8040963485837,-20875.995903648436,42338872.0,42338872.0,42317996.00409635,42316838.2,35639149.81735036,True,ok:optimal,625.5233537968585,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,60.0,1464.0,1488.0,24.0,0.0,0.0,0.0,-22480.19999999553,38642558.62,38642558.62,38620078.42,38620078.42,40246187.53740338,True,ok:optimal,4032.178641561772,657.1108473746748,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,61.0,1488.0,1512.0,24.0,0.0,0.0,0.0,-15978.60000000149,24457960.96,24457960.96,24441982.36,24441982.36,32224216.8457298,True,ok:optimal,3782.900803304456,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,62.0,1512.0,1536.0,24.0,0.0,0.0,1984.7141690962017,-22984.100791335102,24359997.33,24359997.33,24337013.229208663,24335028.515039567,26297831.95102113,True,ok:optimal,2723.5530204304973,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,63.0,1536.0,1560.0,24.0,0.0,0.0,0.0,-46322.54427321255,46634452.879999995,46634452.879999995,46588130.33572678,46588130.33572678,33861763.15916775,True,ok:optimal,3787.296429036626,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,64.0,1560.0,1584.0,24.0,0.0,0.0,0.0,-24656.39999999851,44783637.3,44783637.3,44758980.900000006,44758980.900000006,45979054.45470482,True,ok:optimal,1032.8893387870212,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,65.0,1584.0,1608.0,24.0,0.0,0.0,-308.2199999988079,-20066.39999999851,35074154.629999995,35074154.629999995,35054088.23,35054396.449999996,39093575.23864353,True,ok:optimal,550.7218221853121,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
20260217_143116,2026-02-17T14:31:17.111341,window,66.0,1608.0,1632.0,24.0,0.0,0.0,0.0,-25115.39999999851,34241163.8,34241163.8,34216048.4,34216048.4,37180077.54873697,True,ok:optimal,1442.6252823689638,657.1108473746754,0.064811802448573,0.9999999999999922,10000.0
